path	language	class	owner	dependency_direction
packages/agent/src/domains/capability/operations/git.rs	rust	implementation	agent:capability	owner-private execute adapter; callers enter through capability::execute
packages/agent/src/domains/git/mod.rs	rust	facade	agent:git	domain root owns registration and docs; implementation stays in owner modules
packages/agent/src/domains/git/branch_inventory.rs	rust	implementation	agent:git	owner-private read-only local branch inventory and bounded evidence; callers enter through capability::execute
packages/agent/src/domains/git/branch_start.rs	rust	implementation	agent:git	owner-private local branch-start and evidence; callers enter through capability::execute
packages/agent/src/domains/git/commit.rs	rust	implementation	agent:git	owner-private staged-index commit and evidence; callers enter through capability::execute
packages/agent/src/domains/git/contract.rs	rust	contract	agent:git	may be shared across registration while preserving git owner schemas
packages/agent/src/domains/git/handlers.rs	rust	implementation	agent:git	owner-private handler bindings; external callers use registered functions
packages/agent/src/domains/git/mutation.rs	rust	implementation	agent:git	owner-private index-only mutation and evidence; callers use registered functions
packages/agent/src/domains/git/service.rs	rust	implementation	agent:git	owner-private status, diff, path, and git command service; callers use registered functions
packages/agent/src/domains/git/types.rs	rust	implementation	agent:git	owner-private request, result, and evidence helpers for status/index/commit/branch-start/branch-inventory; callers must use git contracts or facade
packages/agent/src/engine/durability/resources/git_definitions.rs	rust	implementation	rust:engine	owner-private Git evidence resource definition module; callers use engine resource facade
packages/agent/src/domains/capability/operations/goals.rs	rust	implementation	agent:capability	owner-private execute adapter; callers enter through capability::execute
packages/agent/src/domains/goals/errors.rs	rust	implementation	agent:goals	owner-private error helpers; callers receive capability errors through execute
packages/agent/src/domains/goals/mod.rs	rust	facade	agent:goals	domain root owns docs and execute-only lifecycle boundary; behavior stays in owner modules
packages/agent/src/domains/goals/schema_tests.rs	rust	test-support	agent:goals	test-only schema alignment guard; production code must not depend on it
packages/agent/src/domains/goals/service.rs	rust	implementation	agent:goals	owner-private lifecycle service; callers enter through capability::execute adapters
packages/agent/src/domains/goals/support.rs	rust	implementation	agent:goals	owner-private validation, scope, stream, trace, replay, and resource-ref helpers
packages/agent/src/domains/goals/tests.rs	rust	test-support	agent:goals	test-only lifecycle and idempotency regression coverage; production code must not depend on it
packages/agent/src/domains/goals/types.rs	rust	contract	agent:goals	may be shared inside the owning boundary as serializable lifecycle record shapes
packages/agent/src/engine/durability/resources/goal_definitions.rs	rust	implementation	rust:engine	owner-private goal/question resource definition module; callers use engine resource facade
packages/agent/src/domains/capability/operations/web.rs	rust	implementation	agent:capability	owner-private execute adapter; callers enter through capability::execute
packages/agent/src/domains/web/mod.rs	rust	facade	agent:web	domain root owns docs and direct fetch source provenance boundary; behavior stays in owner modules
packages/agent/src/domains/web/archive.rs	rust	implementation	agent:web	owner-private current-session web_source archive lifecycle service; callers enter through capability::execute adapters and engine resource facades
packages/agent/src/domains/web/extract.rs	rust	implementation	agent:web	owner-private deterministic HTML/XHTML readable-text extraction service; callers enter through the web fetch/source evidence path
packages/agent/src/domains/web/fetch.rs	rust	implementation	agent:web	owner-private declared-network direct fetch service; callers enter through capability::execute adapters
packages/agent/src/domains/web/network_policy.rs	rust	implementation	agent:web	owner-private Slice 8A candidate URL, redirect, and DNS-resolved address policy; callers enter through the fetch service
packages/agent/src/domains/web/robots/mod.rs	rust	implementation	agent:web	owner-private Slice 8E implementation candidate one-origin robots policy service; callers enter through capability::execute adapters
packages/agent/src/domains/web/robots/evidence.rs	rust	implementation	agent:web	owner-private robots policy evidence/cache/event helper boundary; callers enter through the robots service
packages/agent/src/domains/web/robots/parser.rs	rust	implementation	agent:web	owner-private deterministic robots parser and decision helper boundary; callers enter through the robots service
packages/agent/src/domains/web/robots/request.rs	rust	implementation	agent:web	owner-private robots request validation helper boundary; callers enter through the robots service
packages/agent/src/domains/web/source.rs	rust	implementation	agent:web	owner-private read-only web_source citation list/inspect service; callers enter through capability::execute adapters and engine resource facades
packages/agent/src/domains/web/tests.rs	rust	test-support	agent:web	test-only authority, URL validation, source evidence, and replay regression coverage; production code must not depend on it
packages/agent/src/domains/web/web_archive_tests.rs	rust	test-support	agent:web	test-only archive lifecycle, CAS, authority, idempotency, filtering, inspect, and no-network regression coverage; production code must not depend on it
packages/agent/src/domains/web/web_extraction_tests.rs	rust	test-support	agent:web	test-only extraction, content-type, redaction-ordering, and backward-compatibility regression coverage; production code must not depend on it
packages/agent/src/domains/web/web_robots_tests.rs	rust	test-support	agent:web	test-only robots policy parser, authority, safety, sitemap metadata-only, and replay regression coverage; production code must not depend on it
packages/agent/src/domains/web/web_source_tests.rs	rust	test-support	agent:web	test-only read authority, current-session scope, version freshness, bounded snippet, and no-network source-inspection regression coverage; production code must not depend on it
packages/agent/src/engine/durability/resources/web_definitions.rs	rust	implementation	rust:engine	owner-private web_source and web_robots_policy resource definition module; callers use engine resource facade
packages/agent/src/domains/agent/loop/capability_invocation_executor/grant_tests.rs	rust	test-support	rust:domain-agent	test-only capability runtime grant derivation and engine authorization regression coverage; production code must not depend on it
packages/agent/src/domains/web/robots_link.rs	rust	implementation	agent:web	owner-private fetch-side robots policy evidence validation and bounded ref linkage service; callers enter through web_fetch
packages/agent/src/domains/web/web_fetch_robots_link_tests.rs	rust	test-support	agent:web	test-only robots-linked web_fetch authority, scope, version, target compatibility, and bounded-ref regression coverage; production code must not depend on it
packages/agent/src/domains/capability/operations/tool_sources.rs	rust	adapter	rust:capability	execute primitive may call tool_sources read-only service methods; no proposal creation or execution routing
packages/agent/src/domains/tool_sources/mod.rs	rust	implementation	rust:tool-sources	owns inert external tool-source proposal provenance boundary; depends on engine facade only
packages/agent/src/domains/tool_sources/service.rs	rust	implementation	rust:tool-sources	owns validation, resource writes, and read-only projections for tool_source resources; must not register or execute tools
packages/agent/src/domains/tool_sources/validation.rs	rust	implementation	rust:tool-sources	owns bounded payload readers and fail-closed proposal/report rejection rules; depends only on engine identifiers and capability errors
packages/agent/src/domains/tool_sources/tests.rs	rust	test-support	rust:tool-sources	validates authority denial, idempotency, scope isolation, secret/path/schema bounds, reports, and non-goals
packages/agent/src/engine/durability/resources/tool_source_definitions.rs	rust	contract	rust:engine	resources define durable tool_source_proposal and tool_source_conformance_report schemas; no domain logic dependency
packages/agent/src/domains/capability/operations/subagents.rs	rust	adapter	rust:capability	execute primitive may call subagents read-only list/inspect service methods; no spawn, lifecycle mutation, worker launch, or result merge routing
