id	surface	family	owner	audience	replacementClass	agentDefaultVisibility	purpose	effect	risk	authorityBoundary	evidenceBoundary	minimalityDecision	evolutionPath	nextAction	notes
system::shutdown	catalog_function	system_kernel	domains::system	agent_diagnostics	kernel_evolution_only	inspect_only	system_info_and_shutdown_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
transcription::audio	catalog_function	transcription	domains::transcription	engine_internal	producer_extensible	inspect_only	local_transcription_input_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
transcription::download_model	catalog_function	transcription	domains::transcription	engine_internal	producer_extensible	inspect_only	local_transcription_input_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
transcription::list_models	catalog_function	transcription	domains::transcription	engine_internal	producer_extensible	inspect_only	local_transcription_input_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	resource_trace_projection_and_custody_evidence_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	none	startup_registered_catalog_function
trigger::dispatch	catalog_function	trigger_kernel	engine::primitives::trigger	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	trigger_dispatch_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	startup_registered_catalog_function
ui::create_surface	catalog_function	generated_ui_kernel	engine::primitives::ui	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	generated_ui_resource_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
ui::discard_surface	catalog_function	generated_ui_kernel	engine::primitives::ui	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	generated_ui_resource_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
ui::expire_surface	catalog_function	generated_ui_kernel	engine::primitives::ui	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	generated_ui_resource_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
ui::inspect_surface	catalog_function	generated_ui_kernel	engine::primitives::ui	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	generated_ui_resource_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
ui::submit_action	catalog_function	generated_ui_kernel	engine::primitives::ui	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	generated_ui_resource_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
ui::update_surface	catalog_function	generated_ui_kernel	engine::primitives::ui	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	generated_ui_resource_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
ui::validate_surface	catalog_function	generated_ui_kernel	engine::primitives::ui	engine_internal	kernel_evolution_only	hidden_unless_evolution_mode	generated_ui_resource_substrate	catalog_function_contract	catalog_function_contract	domain_contract_authority_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
worker::disconnect	catalog_function	worker_governance	engine::primitives::worker	agent_diagnostics	kernel_evolution_only	inspect_only	worker_registration_lifecycle_and_health	catalog_function_contract	catalog_function_contract	worker_lifecycle_governance_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
worker::get	catalog_function	worker_governance	engine::primitives::worker	agent_diagnostics	kernel_evolution_only	inspect_only	worker_registration_lifecycle_and_health	catalog_function_contract	catalog_function_contract	worker_lifecycle_governance_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
worker::health	catalog_function	worker_governance	engine::primitives::worker	agent_diagnostics	kernel_evolution_only	inspect_only	worker_registration_lifecycle_and_health	catalog_function_contract	catalog_function_contract	worker_lifecycle_governance_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
worker::list	catalog_function	worker_governance	engine::primitives::worker	agent_diagnostics	kernel_evolution_only	inspect_only	worker_registration_lifecycle_and_health	catalog_function_contract	catalog_function_contract	worker_lifecycle_governance_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
worker_lifecycle::disable_package	catalog_function	worker_governance	domains::worker_lifecycle	governance	kernel_evolution_only	inspect_only	worker_registration_lifecycle_and_health	catalog_function_contract	catalog_function_contract	worker_lifecycle_governance_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
worker_lifecycle::enable_package	catalog_function	worker_governance	domains::worker_lifecycle	governance	kernel_evolution_only	inspect_only	worker_registration_lifecycle_and_health	catalog_function_contract	catalog_function_contract	worker_lifecycle_governance_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
worker_lifecycle::install_package	catalog_function	worker_governance	domains::worker_lifecycle	governance	kernel_evolution_only	inspect_only	worker_registration_lifecycle_and_health	catalog_function_contract	catalog_function_contract	worker_lifecycle_governance_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
worker_lifecycle::launch_worker	catalog_function	worker_governance	domains::worker_lifecycle	governance	kernel_evolution_only	inspect_only	worker_registration_lifecycle_and_health	catalog_function_contract	catalog_function_contract	worker_lifecycle_governance_scopes_only	source_review_catalog_trace_or_kernel_audit_evidence_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	none	source_registered_catalog_function
